tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres
tt0038704,movie,Love Laughs at Andy Hardy,Love Laughs at Andy Hardy,0,1946,\N,93,"Comedy,Family,Romance"
tt0038705,movie,Lover Come Back,Lover Come Back,0,1946,\N,90,"Comedy,Romance"
tt0038706,movie,Louisa,"Loviisa, Niskavuoren nuori emäntä",0,1946,\N,85,"Drama,Romance"
tt0038716,movie,The Magnificent Rogue,The Magnificent Rogue,0,1946,\N,74,"Comedy,Romance"
tt0038725,movie,La mantilla de Beatriz,La mantilla de Beatriz,0,1946,\N,87,"Drama,Romance"
tt0038727,movie,Margie,Margie,0,1946,\N,94,"Comedy,Music,Romance"
tt0038728,movie,The Room Upstairs,Martin Roumagnac,0,1946,\N,115,"Crime,Drama,Romance"
tt0038733,movie,A Matter of Life and Death,A Matter of Life and Death,0,1946,\N,104,"Drama,Fantasy,Romance"
tt0038735,movie,Meet Me on Broadway,Meet Me on Broadway,0,1946,\N,78,"Comedy,Musical,Romance"
tt0038752,movie,Mr. Ace,Mr. Ace,0,1946,\N,84,"Action,Drama,Romance"
tt0038761,movie,My Brother Talks to Horses,My Brother Talks to Horses,0,1947,\N,92,"Comedy,Romance"
tt0038762,movie,My Darling Clementine,My Darling Clementine,0,1946,\N,97,"Drama,Romance,Western"
tt0038765,movie,My Reputation,My Reputation,0,1946,\N,94,"Drama,Romance"
tt0038769,movie,Murderers Among Us,Die Mörder sind unter uns,0,1946,\N,85,"Drama,Romance,Thriller"
tt0038787,movie,Notorious,Notorious,0,1946,\N,102,"Drama,Film-Noir,Romance"
tt0038797,movie,Oktoberroser,Oktoberroser,0,1946,\N,73,"Drama,Romance"
tt0038801,movie,One Exciting Week,One Exciting Week,0,1946,\N,69,"Comedy,Crime,Romance"
tt0038802,movie,One More Tomorrow,One More Tomorrow,0,1946,\N,87,"Drama,Romance"
tt0038803,movie,One Way to Love,One Way to Love,0,1946,\N,83,"Comedy,Romance"
tt0038805,movie,Op med lille Martha,Op med lille Martha,0,1946,\N,85,"Comedy,Romance"
tt0038812,movie,Othello,Othello,0,1946,\N,45,"Drama,Romance"
tt0038815,movie,Our Hearts Were Growing Up,Our Hearts Were Growing Up,0,1946,\N,83,"Adventure,Comedy,Romance"
tt0038822,movie,Padurea îndragostitilor,Padurea îndragostitilor,0,1946,\N,\N,"Comedy,Romance"
tt0038826,movie,Pardon My Past,Pardon My Past,0,1945,\N,88,"Action,Comedy,Romance"
tt0038834,movie,Personality Kid,Personality Kid,0,1946,\N,62,"Adventure,Drama,Romance"
tt0038846,movie,Plainsman and the Lady,Plainsman and the Lady,0,1946,\N,87,"Drama,Romance,Western"
tt0038860,movie,Simple People,Prostye lyudi,0,1945,\N,74,"Drama,Romance,War"
tt0038870,movie,Cross of Love,Rakkauden risti,0,1946,\N,99,"Drama,Romance"
tt0038873,movie,The Razor's Edge,The Razor's Edge,0,1946,\N,145,"Drama,Romance"
tt0038882,movie,Rigoletto,Rigoletto,0,1946,\N,105,"Drama,Music,Romance"
tt0038886,movie,Riverboat Rhythm,Riverboat Rhythm,0,1946,\N,65,"Comedy,Music,Romance"
tt0038902,movie,Sag' die Wahrheit,Sag' die Wahrheit,0,1946,\N,96,"Comedy,Romance"
tt0038905,movie,San Quentin,San Quentin,0,1946,\N,66,"Crime,Drama,Romance"
tt0038916,movie,The Secret Heart,The Secret Heart,0,1946,\N,97,"Drama,Romance"
tt0038931,movie,Shahjehan,Shahjehan,0,1946,\N,121,"Drama,History,Romance"
tt0038933,movie,She Wrote the Book,She Wrote the Book,0,1946,\N,80,"Adventure,Comedy,Romance"
tt0038938,movie,The Show-Off,The Show-Off,0,1946,\N,83,"Comedy,Romance"
tt0038942,movie,Sinfonia fatale,Sinfonia fatale,0,1947,\N,91,"Drama,Romance,War"
tt0038943,movie,Sing While You Dance,Sing While You Dance,0,1946,\N,88,"Comedy,Musical,Romance"
tt0038945,movie,Singing on the Trail,Singing on the Trail,0,1946,\N,60,"Drama,Music,Romance"
tt0038952,movie,Slightly Scandalous,Slightly Scandalous,0,1946,\N,66,"Comedy,Music,Romance"
tt0038957,movie,Snafu,Snafu,0,1945,\N,85,"Comedy,Romance,War"
tt0038988,movie,The Strange Love of Martha Ivers,The Strange Love of Martha Ivers,0,1946,\N,116,"Drama,Film-Noir,Romance"
tt0038990,movie,The Strange Woman,The Strange Woman,0,1946,\N,100,"Drama,Romance,Thriller"
tt0038999,movie,Susie Steps Out,Susie Steps Out,0,1946,\N,65,"Comedy,Music,Romance"
tt0039000,movie,Suspense,Suspense,0,1946,\N,101,"Drama,Film-Noir,Romance"
tt0039002,movie,Sweetheart of Sigma Chi,Sweetheart of Sigma Chi,0,1946,\N,76,"Comedy,Music,Romance"
tt0039008,movie,Talk About a Lady,Talk About a Lady,0,1946,\N,71,"Comedy,Musical,Romance"
tt0039010,movie,Tars and Spars,Tars and Spars,0,1946,\N,86,"Comedy,Musical,Romance"
tt0039011,movie,Tarzan and the Leopard Woman,Tarzan and the Leopard Woman,0,1946,\N,72,"Action,Adventure,Romance"
tt0039020,movie,That Brennan Girl,That Brennan Girl,0,1946,\N,95,"Drama,Romance"
tt0039022,movie,That's My Man,That's My Man,0,1947,\N,99,"Drama,Romance,Sport"
tt0039032,movie,The Thrill of Brazil,The Thrill of Brazil,0,1946,\N,91,"Comedy,Music,Romance"
tt0039036,movie,Till the End of Time,Till the End of Time,0,1946,\N,105,"Drama,Romance,War"
tt0039038,movie,"The Time, the Place and the Girl","The Time, the Place and the Girl",0,1946,\N,105,"Comedy,Musical,Romance"
tt0039040,movie,To Each His Own,To Each His Own,0,1946,\N,122,"Drama,Romance"
tt0039041,movie,Tomorrow Is Forever,Tomorrow Is Forever,0,1946,\N,104,"Drama,Romance,War"
tt0039047,movie,Los tres García,Los tres García,0,1947,\N,118,"Comedy,Drama,Romance"
tt0039054,movie,Two Sisters from Boston,Two Sisters from Boston,0,1946,\N,112,"Comedy,Musical,Romance"
tt0039055,movie,Two Smart People,Two Smart People,0,1946,\N,93,"Crime,Drama,Romance"
tt0039075,movie,Vacation in Reno,Vacation in Reno,0,1946,\N,60,"Action,Comedy,Romance"
tt0039087,movie,¡Vuelven los García!,¡Vuelven los García!,0,1947,\N,113,"Comedy,Romance"
tt0039091,movie,The Girl I Loved,Waga koi seshi otome,0,1946,\N,75,"Drama,Romance"
tt0039094,movie,The Walls Came Tumbling Down,The Walls Came Tumbling Down,0,1946,\N,82,"Crime,Mystery,Romance"
tt0039098,movie,The Well Groomed Bride,The Well Groomed Bride,0,1946,\N,75,"Comedy,Romance"
tt0039106,movie,The Wife of Monte Cristo,The Wife of Monte Cristo,0,1946,\N,83,"Adventure,Drama,Romance"
tt0039110,movie,Without Reservations,Without Reservations,0,1946,\N,107,"Comedy,Romance"
tt0039114,movie,Young Widow,Young Widow,0,1946,\N,100,"Drama,Romance"
tt0039150,movie,Monelle,Les amoureux sont seuls au monde,0,1948,\N,93,"Drama,Music,Romance"
tt0039152,movie,Angel and the Badman,Angel and the Badman,0,1947,\N,100,"Drama,Romance,Western"
tt0039163,movie,Scarred,Assunta Spina,0,1948,\N,91,"Drama,Romance"
tt0039165,movie,Una aventura en la noche,Una aventura en la noche,0,1948,\N,\N,"Crime,Mystery,Romance"
tt0039168,movie,The Bachelor's Daughters,The Bachelor's Daughters,0,1946,\N,88,"Comedy,Romance"
tt0039169,movie,The Bachelor and the Bobby-Soxer,The Bachelor and the Bobby-Soxer,0,1947,\N,95,"Comedy,Romance"
tt0039236,movie,Calendar Girl,Calendar Girl,0,1947,\N,88,"Musical,Romance"
tt0039239,movie,Capas Negras,Capas Negras,0,1947,\N,103,"Drama,Musical,Romance"
tt0039245,movie,Carnival in Costa Rica,Carnival in Costa Rica,0,1947,\N,97,"Music,Romance"
tt0039246,movie,Cartas marcadas,Cartas marcadas,0,1948,\N,92,"Comedy,Romance"
tt0039250,movie,Cass Timberlane,Cass Timberlane,0,1947,\N,119,"Drama,Romance"
tt0039294,movie,Daisy Kenyon,Daisy Kenyon,0,1947,\N,99,"Drama,Romance"
tt0039307,movie,Dear Ruth,Dear Ruth,0,1947,\N,95,"Comedy,Romance"
tt0039310,movie,The Last Vacation,Les dernières vacances,0,1948,\N,95,"Drama,Romance"
tt0039312,movie,Desire Me,Desire Me,0,1947,\N,91,"Drama,Romance,War"
tt0039318,movie,The Devil on Wheels,The Devil on Wheels,0,1947,\N,67,"Drama,Romance,Sport"
tt0039322,movie,Dil-Ki-Rani (Sweet-Heart),Dil-Ki-Rani (Sweet-Heart),0,1947,\N,130,"Comedy,Romance"
tt0039349,movie,The Egg and I,The Egg and I,0,1947,\N,108,"Comedy,Romance"
tt0039357,movie,Escape Me Never,Escape Me Never,0,1947,\N,104,"Drama,Romance"
tt0039360,movie,The Exile,The Exile,0,1947,\N,95,"Adventure,Romance"
tt0039370,movie,The Farmer's Daughter,The Farmer's Daughter,0,1947,\N,97,"Comedy,Drama,Romance"
tt0039377,movie,Fiesta,Fiesta,0,1947,\N,104,"Drama,Musical,Romance"
tt0039382,movie,Film Without a Name,Film ohne Titel,0,1948,\N,79,"Comedy,Romance"
tt0039391,movie,Forever Amber,Forever Amber,0,1947,\N,138,"Adventure,Drama,Romance"
tt0039394,movie,The Foxes of Harrow,The Foxes of Harrow,0,1947,\N,117,"Action,Drama,Romance"
tt0039405,movie,Fun on a Weekend,Fun on a Weekend,0,1947,\N,93,"Comedy,Mystery,Romance"
tt0039406,movie,Phoenix,Fushichô,0,1947,\N,82,"Drama,Romance"
tt0039415,movie,Genoveffa di Brabante,Genoveffa di Brabante,0,1947,\N,\N,"Drama,Romance"
tt0039416,movie,Gentleman's Agreement,Gentleman's Agreement,0,1947,\N,118,"Drama,Romance"
tt0039431,movie,Good News,Good News,0,1947,\N,93,"Comedy,Musical,Romance"
tt0039437,movie,Green Dolphin Street,Green Dolphin Street,0,1947,\N,141,"Adventure,Drama,Romance"
tt0039438,movie,The Guilt of Janet Ames,The Guilt of Janet Ames,0,1947,\N,83,"Drama,Mystery,Romance"
tt0039446,movie,Harald Handfaste,Harald Handfaste,0,1946,\N,74,"Action,Adventure,Romance"
tt0039461,movie,High Barbaree,High Barbaree,0,1947,\N,91,"Action,Drama,Romance"
tt0039462,movie,High Conquest,High Conquest,0,1947,\N,79,"Drama,Romance"
tt0039465,movie,Hit Parade of 1947,Hit Parade of 1947,0,1947,\N,90,"Comedy,Musical,Romance"
tt0039471,movie,The Homestretch,The Homestretch,0,1947,\N,99,"Drama,Romance,Sport"
tt0039477,movie,The Hucksters,The Hucksters,0,1947,\N,115,"Comedy,Drama,Romance"
tt0039484,movie,I'll Be Yours,I'll Be Yours,0,1947,\N,93,"Comedy,Musical,Romance"
tt0039487,movie,The Imperfect Lady,The Imperfect Lady,0,1946,\N,97,"Drama,Romance"
tt0039500,movie,It Had to Be You,It Had to Be You,0,1947,\N,98,"Comedy,Fantasy,Romance"
tt0039501,movie,It Happened in Brooklyn,It Happened in Brooklyn,0,1947,\N,104,"Comedy,Musical,Romance"
tt0039502,movie,It Happened on Fifth Avenue,It Happened on Fifth Avenue,0,1947,\N,116,"Comedy,Music,Romance"
tt0039509,movie,Jassy,Jassy,0,1947,\N,100,"Adventure,Drama,Romance"
tt0039513,movie,Jiggs and Maggie in Society,Jiggs and Maggie in Society,0,1947,\N,66,"Comedy,Romance"
tt0039528,movie,Marriage,Kekkon,0,1947,\N,86,"Drama,Romance"
tt0039556,movie,The Late George Apley,The Late George Apley,0,1947,\N,93,"Comedy,Romance"
tt0039563,movie,O Leão da Estrela,O Leão da Estrela,0,1947,\N,121,"Comedy,Romance"
tt0039567,movie,Lighthouse,Lighthouse,0,1947,\N,62,"Drama,Romance"
tt0039570,movie,Lise kommer til Byen,Lise kommer til Byen,0,1947,\N,101,"Comedy,Family,Romance"
tt0039573,movie,Life in the Finn Woods,Livet i Finnskogarna,0,1947,\N,92,"Drama,Romance"
tt0039583,movie,The Lost Moment,The Lost Moment,0,1947,\N,89,"Drama,Film-Noir,Romance"
tt0039586,movie,Love from a Stranger,Love from a Stranger,0,1947,\N,81,"Drama,Mystery,Romance"
tt0039587,movie,The Loves of Joanna Godden,The Loves of Joanna Godden,0,1947,\N,89,"Drama,Romance"
tt0039594,movie,The Magic Bow,The Magic Bow,0,1946,\N,106,"Biography,Musical,Romance"
tt0039595,movie,Magic Town,Magic Town,0,1947,\N,103,"Comedy,Romance"
tt0039613,movie,Mary Lou,Mary Lou,0,1948,\N,65,"Music,Romance"
tt0039619,movie,Merton of the Movies,Merton of the Movies,0,1947,\N,82,"Comedy,Romance"
tt0039626,movie,Millie's Daughter,Millie's Daughter,0,1947,\N,74,"Crime,Drama,Romance"
tt0039634,movie,Mother Wore Tights,Mother Wore Tights,0,1947,\N,107,"Drama,Musical,Romance"
tt0039639,movie,Al-muntaqim,Al-muntaqim,0,1947,\N,\N,"Drama,Romance,Thriller"
tt0039654,movie,Neel Kamal,Neel Kamal,0,1947,\N,116,"Drama,Musical,Romance"
tt0039655,movie,New Orleans,New Orleans,0,1947,\N,90,"Drama,Music,Romance"
tt0039659,movie,Night Song,Night Song,0,1947,\N,102,"Drama,Music,Romance"
tt0039660,movie,Night Unto Night,Night Unto Night,0,1949,\N,84,"Drama,Romance"
tt0039664,movie,Noche sin cielo,Noche sin cielo,0,1947,\N,93,"Drama,Romance,War"
tt0039665,movie,Nocturne of Love,Nocturno de amor,0,1948,\N,98,"Drama,Romance"
tt0039679,movie,Once Upon a Dream,Once Upon a Dream,0,1949,\N,87,"Comedy,Romance"
tt0039686,movie,The Other Love,The Other Love,0,1947,\N,95,"Drama,Film-Noir,Romance"
tt0039690,movie,Over the Santa Fe Trail,Over the Santa Fe Trail,0,1947,\N,63,"Action,Music,Romance"
tt0039694,movie,The Paradine Case,The Paradine Case,0,1947,\N,125,"Crime,Drama,Romance"
tt0039698,movie,The Perils of Pauline,The Perils of Pauline,0,1947,\N,96,"Drama,Romance"
tt0039699,movie,The Winner,Pervaya perchatka,0,1947,\N,77,"Comedy,Musical,Romance"
tt0039709,movie,Pirates of Monterey,Pirates of Monterey,0,1947,\N,77,"Adventure,Drama,Romance"
tt0039732,movie,Princess of the Ursinos,La princesa de los Ursinos,0,1947,\N,110,"Drama,History,Romance"
tt0039750,movie,Ramrod,Ramrod,0,1947,\N,94,"Action,Romance,Western"
tt0039782,movie,Rolling Home,Rolling Home,0,1946,\N,71,"Drama,Romance,Western"
tt0039783,movie,The Romance of Rosy Ridge,The Romance of Rosy Ridge,0,1947,\N,105,"Romance,Western"
tt0039799,movie,Sarge Goes to College,Sarge Goes to College,0,1947,\N,63,"Comedy,Music,Romance"
tt0039808,movie,The Secret Life of Walter Mitty,The Secret Life of Walter Mitty,0,1947,\N,110,"Comedy,Fantasy,Romance"
tt0039815,movie,Seven Keys to Baldpate,Seven Keys to Baldpate,0,1947,\N,64,"Mystery,Romance,Thriller"
tt0039819,movie,The Shocking Miss Pilgrim,The Shocking Miss Pilgrim,0,1947,\N,85,"Comedy,Musical,Romance"
tt0039822,movie,The Silence of the Sea,Le silence de la mer,0,1949,\N,87,"Drama,Romance,War"
tt0039823,movie,Man About Town,Le silence est d'or,0,1947,\N,100,"Comedy,Drama,Romance"
tt0039833,movie,Symphony of Life,Skazanie o zemle sibirskoy,0,1948,\N,114,"Drama,Music,Romance"
tt0039842,movie,So Well Remembered,So Well Remembered,0,1947,\N,114,"Drama,Mystery,Romance"
tt0039846,movie,Jenny and the Soldier,Soldaten og Jenny,0,1947,\N,92,"Drama,Romance"
tt0039847,movie,Something in the Wind,Something in the Wind,0,1947,\N,94,"Comedy,Musical,Romance"
tt0039850,movie,Song of Love,Song of Love,0,1947,\N,119,"Drama,Music,Romance"
tt0039851,movie,Song of My Heart,Song of My Heart,0,1948,\N,85,"Drama,Music,Romance"
tt0039867,movie,Stepchild,Stepchild,0,1947,\N,70,"Drama,Romance"
tt0039871,movie,One Wonderful Sunday,Subarashiki nichiyôbi,0,1947,\N,108,"Drama,Romance"
tt0039873,movie,Suddenly It's Spring,Suddenly It's Spring,0,1947,\N,87,"Comedy,Romance"
tt0039874,movie,Suopursu kukkii,Suopursu kukkii,0,1947,\N,86,"Drama,Romance"
tt0039875,movie,Supper for Two,Supé för två,0,1947,\N,88,"Comedy,Romance"
tt0039887,movie,Tarzan and the Huntress,Tarzan and the Huntress,0,1947,\N,72,"Action,Adventure,Romance"
tt0039893,movie,That Way with Women,That Way with Women,0,1947,\N,84,"Comedy,Romance"
tt0039896,movie,They Won't Believe Me,They Won't Believe Me,0,1947,\N,95,"Drama,Film-Noir,Romance"
tt0039898,movie,This Time for Keeps,This Time for Keeps,0,1947,\N,105,"Musical,Romance"
tt0039902,movie,Thunder in the Valley,Thunder in the Valley,0,1947,\N,103,"Drama,Music,Romance"
tt0039903,movie,Time Out of Mind,Time Out of Mind,0,1947,\N,88,"Drama,Film-Noir,Romance"
tt0039917,movie,The Trouble with Women,The Trouble with Women,0,1947,\N,80,"Comedy,Romance"
tt0039927,movie,Tycoon,Tycoon,0,1947,\N,128,"Adventure,Drama,Romance"
tt0039942,movie,Untamed Fury,Untamed Fury,0,1947,\N,60,"Adventure,Drama,Romance"
tt0039954,movie,Spring,Vesna,0,1947,\N,104,"Comedy,Musical,Romance"
tt0039969,movie,The Voice of the Turtle,The Voice of the Turtle,0,1947,\N,103,"Comedy,Romance"
tt0039977,movie,Wer küßt wen?,Wer küßt wen?,0,1947,\N,77,"Comedy,Romance"
tt0039980,movie,When a Girl's Beautiful,When a Girl's Beautiful,0,1947,\N,68,"Comedy,Music,Romance"
tt0040001,movie,Woman to Woman,Woman to Woman,0,1947,\N,100,"Drama,Romance"
tt0040005,movie,The World Owes Me a Living,The World Owes Me a Living,0,1945,\N,90,"Drama,Romance,War"
tt0040016,movie,Zwischen gestern und morgen,Zwischen gestern und morgen,0,1947,\N,107,"Drama,Romance,War"
tt0040020,movie,Song of the Cornfields,Ének a búzamezökröl,0,1947,\N,81,"Drama,Romance"
tt0040067,movie,Aag,Aag,0,1948,\N,138,"Musical,Romance"
tt0040071,movie,The Accused,The Accused,0,1949,\N,101,"Drama,Film-Noir,Romance"
tt0040076,movie,Adventures of Don Juan,Adventures of Don Juan,0,1948,\N,110,"Action,Adventure,Romance"
tt0040078,movie,Adventures of Gallant Bess,Adventures of Gallant Bess,0,1948,\N,71,"Drama,Romance,Western"
tt0040085,movie,Alias a Gentleman,Alias a Gentleman,0,1948,\N,76,"Comedy,Romance"
tt0040094,movie,Angel in Exile,Angel in Exile,0,1948,\N,90,"Crime,Drama,Romance"
tt0040095,movie,Angel on the Amazon,Angel on the Amazon,0,1948,\N,86,"Adventure,Romance"
tt0040098,movie,Anna Karenina,Anna Karenina,0,1948,\N,139,"Drama,Romance"
tt0040099,movie,Anni,Anni,0,1948,\N,93,"Drama,Romance"
tt0040102,movie,Another Part of the Forest,Another Part of the Forest,0,1948,\N,107,"Drama,Romance"
tt0040104,movie,Apartment for Peggy,Apartment for Peggy,0,1948,\N,96,"Drama,Romance"
tt0040108,movie,Aquellas palabras,Aquellas palabras,0,1949,\N,82,"Drama,Romance,War"
tt0040109,movie,Arch of Triumph,Arch of Triumph,0,1948,\N,120,"Drama,Romance,War"
tt0040112,movie,The Argyle Secrets,The Argyle Secrets,0,1948,\N,64,"Drama,Mystery,Romance"
tt0040118,movie,Arthur Takes Over,Arthur Takes Over,0,1948,\N,63,"Comedy,Romance"
tt0040137,movie,The Walls of Malapaga,Le mura di Malapaga,0,1949,\N,89,"Drama,Romance"
tt0040141,movie,B.F.'s Daughter,B.F.'s Daughter,0,1948,\N,108,"Drama,Romance"
tt0040187,movie,The Bride Goes Wild,The Bride Goes Wild,0,1948,\N,98,"Comedy,Romance"
tt0040215,movie,Les casse-pieds,Les casse-pieds,0,1948,\N,71,"Animation,Comedy,Romance"
tt0040222,movie,Cenerentola,Cenerentola,0,1949,\N,96,"Comedy,Music,Romance"
tt0040223,movie,The Charterhouse of Parma,La chartreuse de Parme,0,1948,\N,170,"Drama,Romance"
tt0040229,movie,Chicken Every Sunday,Chicken Every Sunday,0,1949,\N,94,"Comedy,Drama,Romance"
tt0040251,movie,The Countess of Monte Cristo,The Countess of Monte Cristo,0,1948,\N,77,"Comedy,Romance"
tt0040264,movie,Under Sunny Skies,Dalyokaya nevesta,0,1948,\N,87,"Comedy,Musical,Romance"
tt0040271,movie,A Date with Judy,A Date with Judy,0,1948,\N,113,"Comedy,Musical,Romance"
tt0040272,movie,Date with a Dream,Date with a Dream,0,1948,\N,55,"Comedy,Romance"
tt0040280,movie,The Decision of Christopher Blake,The Decision of Christopher Blake,0,1948,\N,75,"Drama,Romance"
