tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres
tt0764690,movie,Awit ni palaris,Awit ni palaris,0,1946,\N,\N,"Action,Drama,Fantasy"
tt0764704,movie,Bayani ng buhay,Bayani ng buhay,0,1941,\N,\N,Action
tt0764746,movie,El diablo,El diablo,0,1949,\N,\N,"Action,Mystery"
tt0764782,movie,Hen. Gregorio del Pilar,Hen. Gregorio del Pilar,0,1949,\N,\N,"Action,Biography,History"
tt0764799,movie,Ang kampeon,Ang kampeon,0,1949,\N,\N,"Action,Drama,Sport"
tt0764872,movie,Puting dambana,Puting dambana,0,1941,\N,\N,Action
tt0764885,movie,Sagur,Sagur,0,1949,\N,\N,Action
tt0777827,movie,Death March,Death March,0,1946,\N,\N,"Action,War"
tt0787013,movie,Halik sa bandila,Halik sa bandila,0,1949,\N,\N,"Action,War"
tt0787036,movie,Ikaw na,Ikaw na,0,1946,\N,\N,"Action,Drama"
tt0787077,movie,Ang lumang bahay sa gulod,Ang lumang bahay sa gulod,0,1949,\N,\N,"Action,Drama"
tt0787151,movie,Sanggano,Sanggano,0,1947,\N,\N,Action
tt0787172,movie,So Long America,So Long America,0,1946,\N,\N,"Action,Drama"
tt0788117,movie,Lihim na bayani,Lihim na bayani,0,1949,\N,\N,"Action,Drama,War"
tt0791425,movie,Bakya mo Neneng,Bakya mo Neneng,0,1947,\N,\N,"Action,Musical,Romance"
tt0791471,movie,Gitano,Gitano,0,1949,\N,\N,"Action,Musical"
tt0791477,movie,Hampas ng langit,Hampas ng langit,0,1948,\N,\N,"Action,Drama"
tt0791510,movie,Kumander Sundang,Kumander Sundang,0,1949,\N,\N,"Action,Drama,War"
tt0791540,movie,Oo ako'y espiya,Oo ako'y espiya,0,1946,\N,\N,Action
tt0791549,movie,Prinsipe Paris,Prinsipe Paris,0,1949,\N,\N,"Action,Drama,Fantasy"
tt0795979,movie,Zoku Shimizu minato,Zoku Shimizu minato,0,1940,\N,\N,Action
tt0856210,movie,Hagibis,Hagibis,0,1947,\N,\N,"Action,Drama"
tt10075696,movie,Z no senritsu,Z no senritsu,0,1948,\N,80,"Action,Mystery,Thriller"
tt10428382,movie,Tekken no machi,Tekken no machi,0,1947,\N,80,"Action,Drama"
tt10466448,movie,A Japanese Spy,Riben jiandie,0,1943,\N,90,"Action,Mystery,War"
tt10622062,movie,Nijûichi no shimon,Nijûichi no shimon,0,1948,\N,84,"Action,Mystery"
tt1092623,movie,Tarhata,Tarhata,0,1941,\N,\N,"Action,Drama,Fantasy"
tt11282770,movie,The Green Archer,The Green Archer,0,1940,\N,98,"Action,Adventure,Crime"
tt11399890,movie,Jiang hu tie han,Jiang hu tie han,0,1948,\N,\N,"Action,Thriller"
tt11439642,movie,Hei xia yu Li Qing Wei,Hei xia yu Li Qing Wei,0,1948,\N,\N,Action
tt11465480,movie,Silk Cave,Pan si dong,0,1947,\N,\N,"Action,Music"
tt1169825,movie,Kikuchi sembon-yari: Shidonî tokubetsu kôgeki-tai,Kikuchi sembon-yari: Shidonî tokubetsu kôgeki-tai,0,1944,\N,99,"Action,Drama,History"
tt1201634,movie,Kurama Tengu,Kurama Tengu,0,1942,\N,107,"Action,Drama"
tt12380900,movie,Nu yong shi,Nu yong shi,0,1948,\N,\N,"Action,Thriller"
tt12637412,movie,Qian li song Jing Niang,Qian li song Jing Niang,0,1948,\N,\N,Action
tt1286598,movie,Naqli Heera,Naqli Heera,0,1948,\N,\N,Action
tt1308096,movie,Ano hata o ute,Ano hata o ute,0,1944,\N,108,"Action,Drama,War"
tt13587636,movie,Hei xia gui lai,Hei xia gui lai,0,1948,\N,\N,Action
tt13587662,movie,Long xiong hu di,Long xiong hu di,0,1949,\N,\N,Action
tt1813259,movie,Dhaana Soora Karna,Dhaana Soora Karna,0,1940,\N,\N,"Action,Drama,History"
tt1852087,movie,Rentjong Atjeh,Rentjong Atjeh,0,1940,\N,\N,Action
tt2012621,movie,Padre Burgos,Padre Burgos,0,1949,\N,\N,"Action,Biography,Drama"
tt2094945,movie,Outrages of the Orient,Sunset Over Corregidor,0,1948,\N,\N,"Action,War"
tt26351404,movie,Passion of the Sea,Bada-ui jeong-yeol,0,1947,\N,\N,Action
tt27860746,movie,The Sun of Night,Bam-ui tae-yang,0,1948,\N,\N,"Action,Crime"
tt27930271,movie,The Dawn,Yeomyeong,0,1948,\N,\N,"Action,Crime,Drama"
tt27932526,movie,Su-u,Su-u,0,1948,\N,\N,"Action,Crime,Drama"
tt29898885,movie,Jukei kara kita otoko,Jukei kara kita otoko,0,1943,\N,79,Action
tt3071078,movie,Goto matabei,Goto matabei,0,1940,\N,\N,Action
tt3071114,movie,Kenpû hyakumangoku,Kenpû hyakumangoku,0,1940,\N,\N,"Action,Comedy"
tt3096318,movie,Tôryû musha ningyô,Tôryû musha ningyô,0,1940,\N,\N,Action
tt3155800,movie,Police,Police,0,1944,\N,\N,Action
tt3477954,movie,The Swordswoman of the Wild River: Against the Han Clan,Huang jiang nu xia di yi ji: Da po Han Jia Zhuang,0,1940,\N,\N,Action
tt3701230,movie,Heilang Dadao,Heilang Dadao,0,1947,\N,\N,"Action,Drama"
tt3742756,movie,Nihon kengô den,Nihon kengô den,0,1945,\N,71,Action
tt4799718,movie,Ang Lalaki,Ang Lalaki,0,1947,\N,\N,"Action,Adventure,Romance"
tt5672132,movie,Black Market,Black Market,0,1947,\N,\N,"Action,Thriller"
tt5988552,movie,Maynila,Maynila,0,1946,\N,\N,"Action,Drama,War"
tt6005966,movie,Tani: Lord of the South Seas,Tani: Lord of the South Seas,0,1947,\N,\N,"Action,Adventure"
tt6006138,movie,Makislap na Bato,Makislap na Bato,0,1947,\N,\N,"Action,Drama"
tt6023906,movie,Ang Vengador,Ang Vengador,0,1948,\N,\N,Action
tt6033908,movie,Pag-ibig at Patalim,Pag-ibig at Patalim,0,1948,\N,\N,"Action,Adventure"
tt6036214,movie,Ronquillo 'Tiagong Akyat',Ronquillo 'Tiagong Akyat',0,1949,\N,\N,"Action,Biography,Drama"
tt6046316,movie,Parwana,Parwana,0,1941,\N,\N,Action
